,Study_ID|Celltype_1,Study_ID|Celltype_2,Mean_AUROC,Match_type
295,Zeng|4048,Macosko|Ex_Irx1_Padi1_1,1.0,Above_0.95
296,Zeng|2815,Macosko|Ex_Lmx1b_Arsj_2,1.0,Reciprocal_top_hit
297,Zeng|4438,Macosko|Inh_Pax8_Krt19,1.0,Reciprocal_top_hit
298,Macosko|Ex_Ebf2_Gask1b_2,Zeng|4330,1.0,Above_0.95
299,Macosko|Inh_Sp8_Spp1_3,Zeng|949,1.0,Above_0.95
300,Macosko|Ex_Ebf2_Grp_2,Zeng|4229,1.0,Above_0.95
301,Zeng|3592,Macosko|Inh_Otx2_Tnnt1_1,1.0,Reciprocal_top_hit
302,Zeng|2261,Macosko|Ex_Slc12a7_Sp110,1.0,Above_0.95
303,Macosko|Ependymal_Tmem212_1700012P22Rik,Zeng|14878,1.0,Above_0.95
304,Macosko|Ex_Ebf2_6430628N08Rik_6,Zeng|4225,1.0,Above_0.95
305,Zeng|2637,Macosko|Ex_Lhx9_Chrm1_2,1.0,Reciprocal_top_hit
306,Zeng|3873,Macosko|Ex_Phox2b_Npb,1.0,Reciprocal_top_hit
307,Macosko|Ex_Onecut2_Hmx3_Adamtsl3_1,Zeng|3847,1.0,Above_0.95
308,Zeng|4353,Macosko|Inh_Hoxc4_Esm1,1.0,Reciprocal_top_hit
309,Zeng|4874,Macosko|Ex_Sox6_Prom1,1.0,Reciprocal_top_hit
310,Zeng|8789,Macosko|Inh_Gata3_Crybb1,1.0,Reciprocal_top_hit
311,Zeng|2873,Macosko|Ex_Iqcj_Ms4a15_2,1.0,Reciprocal_top_hit
312,Zeng|4626,Macosko|Ex_Ebf2_Clec9a_2,1.0,Reciprocal_top_hit
313,Zeng|1343,Macosko|Inh_Vwc2l_Otogl1_1,1.0,Reciprocal_top_hit
314,Zeng|3311,Macosko|Inh_Six3_Ikzf1_1,1.0,Reciprocal_top_hit
315,Zeng|2999,Macosko|Inh_Pax3_Vmn1r207_1,1.0,Reciprocal_top_hit
316,Zeng|1282,Macosko|Inh_Lmo2_Chrna2_2,1.0,Reciprocal_top_hit
317,Zeng|4236,Macosko|Ex_Ebf2_Olfr273_1,1.0,Above_0.95
318,Zeng|3946,Macosko|Ex_Phox2b_Dkk2_2,1.0,Above_0.95
319,Zeng|1356,Macosko|Inh_Cobll1_Heg1,1.0,Reciprocal_top_hit
320,Macosko|Ng_Lhx1_Mab21l3_1,Zeng|2762,1.0,Above_0.95
321,Zeng|3024,Macosko|Ex_Vsx2_Tnnt1_5,1.0,Reciprocal_top_hit
322,Zeng|4354,Macosko|Inh_Hoxc4_Esm1,1.0,Above_0.95
323,Macosko|Chol_Tbx20_S100a11_1,Zeng|3893,1.0,Above_0.95
324,Macosko|Ependymal_Tmem212_Sbpl,Zeng|14878,1.0,Above_0.95
325,Zeng|2990,Macosko|Inh_Pax3_Vmn1r207_2,1.0,Above_0.95
326,Macosko|Ex_Ebf2_Ddit4l_4,Zeng|4337,1.0,Above_0.95
327,Zeng|3985,Macosko|Inh_Fbxl7_Cyp26b1_3,1.0,Reciprocal_top_hit
328,Macosko|Inh_Hoxc4_Chrdl2_4,Zeng|4386,1.0,Above_0.95
329,Zeng|2395,Macosko|DopEx_Calb1_Lpl_2,1.0,Reciprocal_top_hit
330,Zeng|4986,Macosko|Ex_Sall3_Efemp1_2,1.0,Reciprocal_top_hit
331,Macosko|Ependymal_Tmem212_Ttr,Zeng|14878,1.0,Above_0.95
332,Macosko|Ex_Ebf2_Abcc9_2,Zeng|4222,1.0,Above_0.95
333,Macosko|Ex_Ebf2_Slco1a5,Zeng|4328,1.0,Above_0.95
334,Zeng|836,Macosko|Inh_Gbx1_Atp8b1_6,1.0,Reciprocal_top_hit
335,Zeng|8163,Macosko|Ex_Ebf2_Tnfaip8_5,1.0,Reciprocal_top_hit
336,Zeng|4013,Macosko|Inh_Fbxl7_C7,1.0,Reciprocal_top_hit
337,Zeng|2693,Macosko|Ex_Iqcj_Ms4a15_3,1.0,Reciprocal_top_hit
338,Macosko|Inh_Vip_Trim55_4,Zeng|1374,1.0,Above_0.95
339,Zeng|4303,Macosko|Ex_Phox2b_Bmp3_2,1.0,Above_0.95
340,Zeng|3938,Macosko|Ex_Phox2a_Cyp26b1_2,1.0,Reciprocal_top_hit
341,Zeng|3892,Macosko|Chol_Tbx20_S100a11_4,1.0,Above_0.95
342,Macosko|Inh_Tfap2b_Acsm2,Zeng|34308,1.0,Above_0.95
343,Zeng|1372,Macosko|NG_Draxin_7,1.0,Reciprocal_top_hit
344,Macosko|NorEx_Phox2b_Pmnt_3,Zeng|3934,1.0,Above_0.95
345,Macosko|NG_Draxin_3,Zeng|1406,1.0,Above_0.95
346,Zeng|3111,Macosko|Ex_Vsx2_Tspo2_1,1.0,Reciprocal_top_hit
347,Zeng|3030,Macosko|Ex_Nkx6-1_Pax8_2,1.0,Reciprocal_top_hit
348,Zeng|2255,Macosko|Ex_Slc12a7_Sp110,1.0,Above_0.95
349,Zeng|1430,Macosko|Inh_Six6_Vipr2_4,1.0,Reciprocal_top_hit
350,Zeng|3964,Macosko|Ex_Pou4f2_Olfr560_1,1.0,Reciprocal_top_hit
351,Zeng|4370,Macosko|Inh_Hoxc4_Hhip,1.0,Reciprocal_top_hit
352,Zeng|1299,Macosko|Inh_Plpp4_Fn1,1.0,Reciprocal_top_hit
353,Macosko|NG_Draxin_4,Zeng|1408,1.0,Above_0.95
354,Macosko|Inh_Lhx6_Esr2_13,Zeng|1225,1.0,Above_0.95
355,Macosko|Ser_Fev_Samd9l,Zeng|2852,1.0,Above_0.95
356,Zeng|4380,Macosko|Inh_Hoxc4_Chrdl2_3,1.0,Above_0.95
357,Macosko|Ex_Samd3_Emx2_3,Zeng|2730,1.0,Above_0.95
358,Macosko|Chol_Tbx20_S100a11_8,Zeng|3892,1.0,Above_0.95
359,Zeng|1387,Macosko|Inh_Plpp4_Fbln5,1.0,Reciprocal_top_hit
360,Zeng|587,Macosko|Chol_Ecel1_1700025C18Rik_2,1.0,Reciprocal_top_hit
361,Zeng|668,Macosko|Inh_Htr3a_Pdzph1_2,1.0,Reciprocal_top_hit
362,Macosko|Chol_Tbx20_S100a11_6,Zeng|3892,1.0,Above_0.95
363,Zeng|5239,Macosko|OlfactoryEnsheathing_Alx4_Gprc5c,1.0,Reciprocal_top_hit
364,Zeng|3576,Macosko|Inh_Otx2_Samsn1_1,1.0,Reciprocal_top_hit
365,Macosko|Inh_Pax2_Olfr920_3,Zeng|4206,1.0,Above_0.95
366,Zeng|2695,Macosko|Ex_Lhx1_Edn1,1.0,Above_0.95
367,Macosko|Inh_Tfap2a_Chrdl2_1,Zeng|4146,1.0,Above_0.95
368,Macosko|Ex_Ebf2_Dmrt2,Zeng|4330,1.0,Above_0.95
369,Macosko|Ex_Ebf2_Gask1b_3,Zeng|4330,1.0,Above_0.95
370,Macosko|Inh_Htr3a_Pdzph1_1,Zeng|668,1.0,Above_0.95
371,Zeng|2402,Macosko|DopEx_Calb1_Trpv1,1.0,Reciprocal_top_hit
372,Zeng|2996,Macosko|Inh_Sox6_Chrna5_2,1.0,Reciprocal_top_hit
373,Macosko|Ependymal_Tmem212_Krt15,Zeng|14878,1.0,Above_0.95
374,Zeng|3740,Macosko|Inh_Nkx6-1_Cox8b,1.0,Reciprocal_top_hit
375,Zeng|4106,Macosko|Inh_Fbxl7_Ankrd1,1.0,Reciprocal_top_hit
376,Zeng|2872,Macosko|Ex_Iqcj_Ms4a15_7,1.0,Reciprocal_top_hit
377,Zeng|1383,Macosko|Inh_Plpp4_Ret,1.0,Reciprocal_top_hit
378,Zeng|3775,Macosko|Ex_Nkx6-1_Gucy2c_3,1.0,Reciprocal_top_hit
379,Zeng|2899,Macosko|Ex_Irx2_Cldn23,1.0,Reciprocal_top_hit
380,Zeng|3879,Macosko|Chol_Tbx20_S100a11_8,1.0,Above_0.95
381,Zeng|3141,Macosko|Inh_Prox1_Dcn_2,1.0,Reciprocal_top_hit
382,Zeng|3549,Macosko|Inh_Pax7_Ecel1_2,1.0,Reciprocal_top_hit
383,Zeng|4394,Macosko|Inh_Hoxc4_Fbln2_1,1.0,Above_0.95
384,Zeng|1375,Macosko|Inh_Vip_Trim55_6,1.0,Reciprocal_top_hit
385,Macosko|Inh_Htr3a_Pdzph1_3,Zeng|668,1.0,Above_0.95
386,Zeng|2377,Macosko|Ex_Lmx1a_Crhbp_5,1.0,Reciprocal_top_hit
387,Macosko|Inh_Vip_Trim55_3,Zeng|1375,1.0,Above_0.95
388,Zeng|585,Macosko|Chol_Ecel1_Crabp2_2,1.0,Above_0.95
389,Zeng|1820,Macosko|Inh_Pde11a_Atp2c2_1,1.0,Reciprocal_top_hit
390,Macosko|Inh_Pax2_Olfr920_1,Zeng|4205,1.0,Above_0.95
391,Zeng|4434,Macosko|Inh_Pax2_Postn_2,1.0,Above_0.95
392,Zeng|3935,Macosko|Nor_Phox2b_Prlh,1.0,Reciprocal_top_hit
393,Zeng|4627,Macosko|Ex_Ebf2_Ifi213_3,1.0,Reciprocal_top_hit
394,Zeng|2613,Macosko|Ex_Lhx9_Atp8b1_3,1.0,Above_0.95
395,Zeng|2260,Macosko|Ex_Otx2_Dynlrb2,1.0,Above_0.95
396,Zeng|578,Macosko|Chol_Ecel1_Crabp2_2,1.0,Above_0.95
397,Zeng|24586,Macosko|Ex_Pou4f1_Ppp1r1c_2,1.0,Reciprocal_top_hit
398,Zeng|902,Macosko|Inh_Sall3_Cytip_3,1.0,Reciprocal_top_hit
399,Zeng|4395,Macosko|Inh_Hoxc4_Fbln2_2,1.0,Above_0.95
400,Zeng|2866,Macosko|Ex_Sln_Sost_1,1.0,Reciprocal_top_hit
401,Zeng|8178,Macosko|Ex_Lhx9_A1bg_1,1.0,Reciprocal_top_hit
402,Macosko|Inh_Six6_Vipr2_8,Zeng|1430,1.0,Above_0.95
403,Zeng|1385,Macosko|Inh_Sel1l3_Zfp385c_2,1.0,Reciprocal_top_hit
404,Zeng|3858,Macosko|Inh_Bhlhe22_Chrna2,1.0,Reciprocal_top_hit
405,Zeng|4400,Macosko|Inh_Pax2_Tnfaip8l3_4,1.0,Reciprocal_top_hit
406,Macosko|Inh_Six6_Vipr2_1,Zeng|1431,1.0,Above_0.95
407,Zeng|1390,Macosko|Inh_Plpp4_Aox3_5,1.0,Reciprocal_top_hit
408,Macosko|Inh_Gbx1_Atp8b1_7,Zeng|836,1.0,Above_0.95
409,Macosko|Ex_Ebf2_Fzd9_1,Zeng|8176,1.0,Above_0.95
410,Macosko|OlfactoryEnsheathing_Alx4_Olfr1271_3,Zeng|5239,1.0,Above_0.95
411,Zeng|2838,Macosko|Ser_Fev_Siglec15,1.0,Above_0.95
412,Zeng|1248,Macosko|Inh_Lhx6_Gpr179,1.0,Reciprocal_top_hit
413,Zeng|1429,Macosko|Inh_Six6_Vipr2_5,1.0,Reciprocal_top_hit
414,Zeng|3957,Macosko|Ex_Phox2b_Hhip_2,1.0,Reciprocal_top_hit
415,Zeng|4622,Macosko|Ex_Ebf2_Ifi213_1,1.0,Reciprocal_top_hit
416,Zeng|4156,Macosko|Inh_Tfap2a_Nxf7,1.0,Above_0.95
417,Zeng|3958,Macosko|Ex_Phox2b_Dbh_5,1.0,Reciprocal_top_hit
418,Zeng|3949,Macosko|Ex_Phox2b_Clca3a2,1.0,Reciprocal_top_hit
419,Macosko|Ex_Ebf2_Unc5cl,Zeng|4229,1.0,Above_0.95
420,Zeng|4201,Macosko|Inh_Pax2_Has2_1,1.0,Reciprocal_top_hit
421,Zeng|4912,Macosko|Ex_Ebf2_Fam83f,1.0,Reciprocal_top_hit
422,Macosko|Ex_Ebf2_Adgrd1_3,Zeng|4344,1.0,Above_0.95
423,Zeng|3978,Macosko|Inh_Foxp2_Ssc5d_1,1.0,Reciprocal_top_hit
424,Zeng|4281,Macosko|Ex_Pax5_Ggta1_2,1.0,Above_0.95
425,Zeng|8172,Macosko|Ex_Ebf2_Cox8b_1,1.0,Above_0.95
426,Macosko|Inh_Zfp57_Lypd1,Zeng|1281,1.0,Above_0.95
427,Macosko|NG_Draxin_6,Zeng|1372,1.0,Above_0.95
428,Zeng|4163,Macosko|Inh_Tfap2a_Scrg1_1,1.0,Reciprocal_top_hit
429,Zeng|3838,Macosko|Ex_Onecut2_Hmx3_Trim6_3,1.0,Reciprocal_top_hit
430,Macosko|Inh_Pax2_Olfr920_4,Zeng|4212,1.0,Above_0.95
431,Zeng|4423,Macosko|Inh_Pax2_Chrdl2_1,1.0,Above_0.95
432,Macosko|Ependymal_Tmem212_1700012P22Rik_Sntn,Zeng|14878,1.0,Above_0.95
433,Zeng|8797,Macosko|Inh_Gata3_Cryba2_1,1.0,Reciprocal_top_hit
434,Zeng|4915,Macosko|Ex_Ebf2_Olfr25,1.0,Reciprocal_top_hit
435,Zeng|1426,Macosko|Inh_Six6_Vipr2_8,1.0,Above_0.95
436,Macosko|Ex_Phox2b_Sh2d6,Zeng|3952,1.0,Above_0.95
437,Zeng|910,Macosko|Inh_Sall3_Cytip_1,1.0,Reciprocal_top_hit
438,Macosko|Inh_Pax5_Cmtm8_4,Zeng|3141,1.0,Above_0.95
439,Zeng|4012,Macosko|Inh_Fbxl7_C7,1.0,Above_0.95
440,Zeng|3028,Macosko|Ex_Lhx4_Vsx2_2,1.0,Reciprocal_top_hit
441,Zeng|3947,Macosko|Ex_Phox2b_Abcc6,1.0,Reciprocal_top_hit
442,Zeng|1420,Macosko|Inh_Otx2_Prdm16_6,1.0,Reciprocal_top_hit
443,Zeng|4914,Macosko|Ex_Ebf2_Olfr25,1.0,Above_0.95
444,Zeng|3104,Macosko|Ex_Vsx2_Ghrh_2,1.0,Above_0.95
445,Zeng|1324,Macosko|Inh_Frmd7_Ltbp2_3,1.0,Reciprocal_top_hit
446,Macosko|Inh_Sall3_Cytip_2,Zeng|910,1.0,Above_0.95
447,Zeng|3306,Macosko|Inh_Six3_Pnliprp2_4,1.0,Above_0.95
448,Zeng|972,Macosko|Inh_Sp8_Fbxw13,1.0,Reciprocal_top_hit
449,Zeng|1353,Macosko|Inh_Frmd7_Edaradd,1.0,Reciprocal_top_hit
450,Zeng|2845,Macosko|Ser_Fev_Siglec15,1.0,Above_0.95
451,Zeng|3609,Macosko|Inh_Otx2_Cav1,1.0,Reciprocal_top_hit
452,Macosko|Inh_Six6_Vipr2_2,Zeng|1431,1.0,Above_0.95
453,Zeng|4383,Macosko|Inh_Hoxc4_Ttc6_5,1.0,Reciprocal_top_hit
454,Macosko|Inh_Frm7_Atp1b4,Zeng|1282,1.0,Above_0.95
455,Zeng|1604,Macosko|Ex_Otx2_Six6_2,1.0,Reciprocal_top_hit
456,Macosko|Inh_Pax3_Vmn1r207_9,Zeng|2995,1.0,Above_0.95
457,Macosko|Ex_Iqcj_Ms4a15_4,Zeng|2693,1.0,Above_0.95
458,Zeng|3011,Macosko|Inh_Pax7_Vmn1r207_3,1.0,Above_0.95
459,Zeng|2846,Macosko|Ser_Fev_Siglec15,1.0,Above_0.95
460,Zeng|8164,Macosko|Ex_Ebf2_Tnfaip8_3,1.0,Reciprocal_top_hit
461,Zeng|916,Macosko|Inh_Sall3_Prss23,1.0,Reciprocal_top_hit
462,Macosko|Inh_Pax2_Rgs5,Zeng|4434,1.0,Above_0.95
463,Zeng|3818,Macosko|Ex_Hoxc6_Rxfp2_1,1.0,Reciprocal_top_hit
464,Zeng|4875,Macosko|Ex_Sox6_Rbm47,1.0,Reciprocal_top_hit
465,Zeng|4372,Macosko|Inh_Hoxc4_Hhip,1.0,Above_0.95
466,Zeng|4242,Macosko|Ex_Ebf2_6430628N08Rik_3,1.0,Reciprocal_top_hit
467,Zeng|4226,Macosko|Ex_Lmx1b_Aldh1a2_2,1.0,Reciprocal_top_hit
468,Macosko|Inh_Sp8_Spp1_4,Zeng|967,1.0,Above_0.95
469,Zeng|4166,Macosko|Inh_Tfap2a_Pthlh_3,1.0,Reciprocal_top_hit
470,Zeng|4595,Macosko|Ex_Tfap2d_Ctsc,1.0,Reciprocal_top_hit
471,Zeng|2679,Macosko|Ex_Ebf2_Iigp1_1,1.0,Reciprocal_top_hit
472,Zeng|3954,Macosko|Ex_Phox2b_Tmem100,1.0,Reciprocal_top_hit
473,Zeng|2460,Macosko|Ex_Sim1_Cxcl1,1.0,Reciprocal_top_hit
474,Zeng|4255,Macosko|Ex_Ebf2_4930469K13Rik_1,1.0,Reciprocal_top_hit
475,Zeng|867,Macosko|Inh_Sp8_Ctsc_3,1.0,Reciprocal_top_hit
476,Zeng|3405,Macosko|Inh_Nkx2-2_Glp1r_Trh_2,1.0,Reciprocal_top_hit
477,Zeng|3874,Macosko|Ex_Phox2b_Slc6a2,1.0,Reciprocal_top_hit
478,Macosko|Inh_Fbxl7_Cyp26b1_2,Zeng|3985,1.0,Above_0.95
479,Zeng|589,Macosko|Chol_Ecel1_1700025C18Rik_1,1.0,Reciprocal_top_hit
480,Macosko|Inh_Gbx1_Atp8b1_5,Zeng|836,1.0,Above_0.95
481,Zeng|2412,Macosko|DopEx_Calb1_Lpl_1,1.0,Above_0.95
482,Macosko|Ex_Lmx1b_Dynap_3,Zeng|4243,1.0,Above_0.95
483,Zeng|897,Macosko|Inh_Nkx2-1_Sytl4_1,1.0,Reciprocal_top_hit
484,Zeng|3629,Macosko|Ex_Hmx2_Abcc9_1,1.0,Reciprocal_top_hit
485,Macosko|Ex_Lmx1b_Grp,Zeng|4226,1.0,Above_0.95
486,Zeng|14986,Macosko|Ependymal_Tmem212_Cuzd1,1.0,Above_0.95
487,Macosko|Chol_Tbx20_S100a11_7,Zeng|3894,1.0,Above_0.95
488,Zeng|1363,Macosko|NG_Draxin_6,1.0,Above_0.95
489,Zeng|2671,Macosko|Ex_C1ql4_Drd1_4,1.0,Reciprocal_top_hit
490,Zeng|2953,Macosko|Inh_Irx5_Tafa4_3,1.0,Reciprocal_top_hit
491,Zeng|3004,Macosko|Inh_Pax7_Chrna2,1.0,Reciprocal_top_hit
492,Macosko|Ex_Phox2b_Ghsr_1,Zeng|3950,1.0,Above_0.95
493,Zeng|4235,Macosko|Ex_Ebf2_Tac2_2,1.0,Above_0.95
494,Zeng|2767,Macosko|Ng_Lhx1_Trp73,1.0,Reciprocal_top_hit
495,Zeng|2,Macosko|Ex_Plcg2_Ret_2,1.0,Reciprocal_top_hit
496,Zeng|2850,Macosko|Ser_Fev_Siglec15,1.0,Above_0.95
497,Zeng|2690,Macosko|Ex_Samd3_Emx2_5,1.0,Reciprocal_top_hit
498,Zeng|1421,Macosko|Inh_Otx2_Prdm16_7,1.0,Reciprocal_top_hit
499,Macosko|Inh_Gbx2_Chrna5_1,Zeng|34177,1.0,Above_0.95
500,Zeng|4435,Macosko|Inh_Pax2_Rgs5,1.0,Above_0.95
501,Macosko|Inh_Otx2_Bmp4_4,Zeng|3472,1.0,Above_0.95
502,Zeng|4057,Macosko|CholEx_Fbxl7_Defa24,1.0,Above_0.95
503,Macosko|Ex_Lamc3_Fzd9_2,Zeng|8173,1.0,Above_0.95
504,Zeng|34179,Macosko|Inh_Pax2_Gpr83,1.0,Reciprocal_top_hit
505,Zeng|2271,Macosko|Ex_Otx2_Dynlrb2,1.0,Above_0.95
506,Zeng|4560,Macosko|Ex_Tfap2d_Atp6ap1l_2,1.0,Reciprocal_top_hit
507,Zeng|991,Macosko|Inh_Pax6_Gpr39_3,1.0,Above_0.95
508,Zeng|3437,Macosko|Inh_Pax5_Padi1_2,1.0,Reciprocal_top_hit
509,Zeng|5241,Macosko|OlfactoryEnsheathing_Alx4_Prss56,1.0,Reciprocal_top_hit
510,Zeng|3974,Macosko|Inh_Foxp2_Tmem233_1,1.0,Reciprocal_top_hit
511,Zeng|1322,Macosko|Inh_Plpp4_Cartpt,1.0,Reciprocal_top_hit
512,Zeng|2788,Macosko|Ex_Lmx1b_Cd36_2,1.0,Above_0.95
513,Zeng|24678,Macosko|CholEx_Lhx9_Evx2_Crabp1,1.0,Reciprocal_top_hit
514,Macosko|Inh_Gata3_Cryba2_3,Zeng|8797,1.0,Above_0.95
515,Macosko|Ex_Tfap2d_Atp6ap1l_4,Zeng|4560,1.0,Above_0.95
516,Macosko|Ex_Ebf2_Tnfaip8_1,Zeng|8164,1.0,Above_0.95
517,Zeng|2977,Macosko|Inh_Sox6_Chrna5_2,1.0,Above_0.95
518,Zeng|1287,Macosko|Inh_Frm7_Epcam_1,1.0,Reciprocal_top_hit
519,Zeng|14990,Macosko|Ependymal_Tmem212_Cuzd1,1.0,Above_0.95
520,Zeng|978,Macosko|Inh_Pax6_Gpr39_2,1.0,Reciprocal_top_hit
521,Zeng|1428,Macosko|Inh_Six6_Vipr2_7,1.0,Reciprocal_top_hit
522,Zeng|2851,Macosko|Ser_Fev_Chodl,1.0,Reciprocal_top_hit
523,Zeng|3984,Macosko|Inh_Fbxl7_Cyp26b1_2,1.0,Above_0.95
524,Zeng|900,Macosko|Inh_Ecel1_Pon3,1.0,Reciprocal_top_hit
525,Macosko|Ex_Onecut3_Pirt_2,Zeng|1605,1.0,Above_0.95
526,Zeng|375,Macosko|Ex_Fezf2_9130008F23Rik,1.0,Reciprocal_top_hit
527,Macosko|NG_Draxin_8,Zeng|1372,1.0,Above_0.95
528,Zeng|2433,Macosko|Ex_Nkx2-4_Grpr_1,1.0,Reciprocal_top_hit
529,Zeng|4461,Macosko|Inh_Pax2_Gbx1_Mboat1_2,1.0,Reciprocal_top_hit
530,Zeng|1391,Macosko|Inh_Frmd7_Hgf_2,1.0,Reciprocal_top_hit
531,Zeng|1321,Macosko|Inh_Plpp4_Pdgfd,1.0,Reciprocal_top_hit
532,Zeng|3372,Macosko|Inh_Pax5_Clic5_1,1.0,Reciprocal_top_hit
533,Zeng|4737,Macosko|Ex_Tcf7l2_Ccdc80,1.0,Reciprocal_top_hit
534,Zeng|5283,Macosko|Micro_Selplg_Siglech,1.0,Reciprocal_top_hit
535,Zeng|570,Macosko|CholInh_Ecel1_Nid1,1.0,Above_0.95
536,Zeng|1315,Macosko|Inh_Frmd7_Slc26a7_1,1.0,Reciprocal_top_hit
537,Zeng|3444,Macosko|Inh_Pax8_Agtr1a,1.0,Reciprocal_top_hit
538,Zeng|3461,Macosko|Inh_Sox2_Bves_2,1.0,Reciprocal_top_hit
539,Zeng|2601,Macosko|Ex_Lhx9_Nps,1.0,Above_0.95
540,Zeng|3737,Macosko|Inh_Dmbx1_Wnt7b_2,1.0,Reciprocal_top_hit
541,Zeng|2398,Macosko|DopEx_Calb1_Col6a5,1.0,Above_0.95
542,Zeng|1235,Macosko|Inh_Lhx6_Esr2_7,1.0,Reciprocal_top_hit
543,Zeng|3324,Macosko|Inh_Six3_Pnliprp2_4,1.0,Above_0.95
544,Zeng|2894,Macosko|CholEx_Irx2_Gm5741,1.0,Reciprocal_top_hit
545,Zeng|536,Macosko|Inh_Lhx6_Cxcr4_6,1.0,Reciprocal_top_hit
546,Zeng|3939,Macosko|Ex_Phox2a_Cyp26b1_1,1.0,Reciprocal_top_hit
547,Macosko|Inh_Hoxc4_Chrdl2_6,Zeng|4381,1.0,Above_0.95
548,Zeng|3727,Macosko|Inh_Pax5_Gdf10_1,1.0,Reciprocal_top_hit
549,Zeng|1553,Macosko|Inh_Lhx8_Nmu,1.0,Reciprocal_top_hit
550,Zeng|34316,Macosko|Inh_Gata3_Qrfpr_2,1.0,Reciprocal_top_hit
551,Zeng|3382,Macosko|Inh_Pax5_Irs4_3,1.0,Reciprocal_top_hit
552,Zeng|682,Macosko|Inh_Htr3a_Prom1_2,1.0,Reciprocal_top_hit
553,Zeng|1242,Macosko|Inh_Lhx6_Esr2_12,1.0,Above_0.95
554,Zeng|1314,Macosko|Inh_Frm7_Epcam_2,1.0,Reciprocal_top_hit
555,Zeng|3948,Macosko|Ex_Phox2b_Ghsr_1,1.0,Above_0.95
556,Zeng|686,Macosko|Inh_Htr3a_Nr2e1_1,1.0,Reciprocal_top_hit
557,Macosko|Ex_Ebf2_Tnfaip8_2,Zeng|8164,1.0,Above_0.95
558,Zeng|3438,Macosko|Inh_Pax8_Vmn1r196,1.0,Reciprocal_top_hit
559,Zeng|914,Macosko|Inh_Sall3_Chrne,1.0,Reciprocal_top_hit
560,Zeng|2877,Macosko|Ex_Iqcj_Ms4a15_8,1.0,Reciprocal_top_hit
561,Zeng|1389,Macosko|Inh_Frmd7_Emp2_1,1.0,Reciprocal_top_hit
562,Zeng|2994,Macosko|Inh_Sox6_Chrna2,1.0,Reciprocal_top_hit
563,Zeng|1007,Macosko|Inh_Sox8_Sh3d21_2,1.0,Reciprocal_top_hit
564,Macosko|Inh_Otx2_Tnni3_2,Zeng|3471,1.0,Above_0.95
565,Macosko|Ex_Ebf2_Npff_1,Zeng|4332,1.0,Above_0.95
566,Macosko|Inh_Pax5_Clic5_2,Zeng|3372,1.0,Above_0.95
567,Zeng|674,Macosko|Inh_Htr3a_Ibsp_3,1.0,Reciprocal_top_hit
568,Zeng|4754,Macosko|Ex_C1ql4_Teddm3_3,1.0,Reciprocal_top_hit
569,Zeng|2616,Macosko|Ex_Lhx9_Moxd1,1.0,Reciprocal_top_hit
570,Zeng|671,Macosko|Inh_Htr3a_Prok2,1.0,Reciprocal_top_hit
571,Zeng|911,Macosko|Inh_Sall3_Trhr_1,1.0,Reciprocal_top_hit
572,Zeng|2439,Macosko|Ex_Nkx2-4_Grpr_2,1.0,Reciprocal_top_hit
573,Macosko|Inh_Pax7_P2ry10b_1,Zeng|3004,1.0,Above_0.95
574,Zeng|4244,Macosko|Ex_Ebf2_Crhr2_1,1.0,Above_0.95
575,Zeng|4029,Macosko|Inh_Pax8_Pkhd1l1_4,1.0,Reciprocal_top_hit
576,Zeng|665,Macosko|Inh_Sncg_Calcb_5,1.0,Reciprocal_top_hit
577,Macosko|Ex_Ebf2_Sec1_2,Zeng|4231,1.0,Above_0.95
578,Zeng|1598,Macosko|Ex_Otx2_Six6_2,1.0,Above_0.95
579,Zeng|1344,Macosko|Inh_Vcan_Htr3a,1.0,Reciprocal_top_hit
580,Zeng|14987,Macosko|Ependymal_Tmem212_Cuzd1,1.0,Above_0.95
581,Macosko|Inh_Pax8_Pkhd1l1_7,Zeng|4029,1.0,Above_0.95
582,Zeng|2765,Macosko|Ng_Lhx1_Gcgr,1.0,Above_0.95
583,Macosko|Inh_Lhx6_Cxcr4_7,Zeng|536,1.0,Above_0.95
584,Zeng|2839,Macosko|Ser_Fev_Siglec15,1.0,Above_0.95
585,Macosko|Ex_Dmrta2_Agtr1b_2,Zeng|2417,1.0,Above_0.95
586,Zeng|4710,Macosko|Ex_C1ql4_Olfr48,1.0,Reciprocal_top_hit
587,Zeng|1610,Macosko|Ex_Otx2_Six6_2,1.0,Above_0.95
588,Zeng|5360,Macosko|Inh_Tbx3_Atf7ip2,1.0,Reciprocal_top_hit
589,Zeng|14873,Macosko|Astro_Emid1_Gdf10,1.0,Reciprocal_top_hit
590,Zeng|1291,Macosko|Inh_Klhl14_Gpr101,1.0,Reciprocal_top_hit
591,Zeng|3136,Macosko|Inh_Gata3_Otx1_Pdlim3_2,1.0,Reciprocal_top_hit
592,Zeng|669,Macosko|Inh_Htr3a_Pdzph1_1,1.0,Above_0.95
593,Macosko|OlfactoryEnsheathing_Alx4_Olfr1271_4,Zeng|5239,1.0,Above_0.95
594,Zeng|3226,Macosko|Inh_Gata3_Tnnt1_3,1.0,Reciprocal_top_hit
595,Zeng|4995,Macosko|Ex_Tfap2d_Snorc_1,1.0,Reciprocal_top_hit
596,Zeng|4139,Macosko|Inh_Pax2_Sgo2b_5,1.0,Reciprocal_top_hit
597,Macosko|Inh_Otx2_Mbnl3,Zeng|3556,1.0,Above_0.95
